FriendDeck,EnemyDeck,WinRate
0,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,2,2,0,0,2,1,0,1,0,1,1,0,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,60.1666666666667
0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0,2,2,0,1,0,0,0,2,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,0,0,2,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,66.5
1,1,1,1,1,2,2,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,65.5
1,0,2,2,0,0,0,0,1,0,0,0,0,1,1,1,0,2,1,1,0,0,1,0,1,0,1,2,1,0,1,0,0,1,0,0,2,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,66.3333333333333
1,2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,2,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,2,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,54
1,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,1,0,2,1,1,0,2,1,1,1,0,0,1,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,73.3333333333333
2,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,2,0,0,0,2,1,0,2,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,66.5
1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,2,2,1,0,2,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,66.3333333333333
1,1,0,0,0,2,2,0,0,2,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0,2,1,1,1,0,0,0,2,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,62.8333333333333
0,0,2,0,0,0,0,0,1,0,1,1,2,2,1,1,1,0,1,2,1,0,0,0,1,0,1,1,2,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,62.1666666666667
2,0,0,0,0,1,1,0,0,2,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,2,0,1,0,0,1,0,1,1,0,0,2,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,72.5
0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,2,1,0,0,1,0,1,2,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,72
1,0,1,0,1,1,1,0,0,1,0,0,2,0,0,2,2,0,1,0,1,0,1,1,1,0,0,1,2,0,1,1,0,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,49.5
1,0,0,2,0,1,0,2,0,1,1,0,1,1,2,0,1,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,2,0,2,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,53.8333333333333
2,2,1,0,2,0,1,0,1,0,2,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,67.3333333333333
0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,2,1,2,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,2,1,2,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,45.5
2,2,0,1,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,0,0,1,2,0,1,2,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,66.5
0,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,2,2,0,1,0,1,2,0,0,0,0,2,0,1,1,1,2,1,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,76.8333333333333
2,1,1,1,0,0,0,1,0,0,2,0,1,0,0,2,0,0,0,1,2,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,70.3333333333333
2,0,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,69.5
0,0,0,1,0,1,2,0,0,0,0,1,1,0,1,0,1,2,0,0,1,1,1,0,1,0,1,2,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,2,1,0,2,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,67.3333333333333
2,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,2,1,0,1,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,2,1,0,2,2,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,82
0,0,2,2,2,0,0,1,0,1,0,0,1,0,2,0,0,1,0,1,0,0,1,1,0,0,1,2,1,1,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,60
0,0,1,0,1,0,0,2,2,0,0,0,1,2,0,2,2,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,2,0,0,1,1,0,1,0,0,0,0,0,2,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,54.1666666666667
0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1,0,2,1,0,0,2,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,46.8333333333333
0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,2,0,0,0,1,1,2,1,0,1,1,2,0,2,0,1,0,1,0,0,0,1,2,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,74.6666666666667
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,1,2,1,1,1,0,2,0,0,0,1,0,0,2,0,1,0,0,1,1,0,1,2,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,73.1666666666667
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,2,2,0,0,1,2,2,0,2,0,1,0,2,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,56.6666666666667
2,0,0,0,0,2,0,1,1,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,78.5
2,0,1,0,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,1,0,1,0,0,1,2,0,0,0,1,0,1,2,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,59
0,1,0,1,0,0,1,1,1,0,0,1,0,0,2,1,1,1,0,0,0,1,0,2,0,1,0,2,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,2,0,2,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,56.6666666666667
0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,2,0,0,1,0,2,0,1,0,1,0,1,1,2,0,2,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,1,0,2,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,60.1666666666667
0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,2,2,2,1,1,2,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,72.5
1,2,1,0,0,0,0,2,1,0,0,2,2,0,2,0,2,1,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,68.3333333333333
0,0,0,0,0,2,1,0,1,1,0,0,2,1,0,0,2,0,0,2,2,0,0,0,1,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,2,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,67.3333333333333
1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,1,1,1,0,0,1,1,2,0,1,1,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,64.8333333333333
0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,2,1,0,1,2,0,0,0,0,0,1,0,2,1,0,0,2,0,0,1,0,2,0,2,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,48.1666666666667
1,1,1,2,1,1,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,61.6666666666667
1,0,2,1,0,1,1,0,0,0,0,0,1,2,0,1,0,0,1,1,1,0,0,2,1,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,67.1666666666667
1,0,0,2,0,0,0,1,2,0,1,0,1,0,0,1,2,0,0,1,0,2,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,67.6666666666667
0,0,1,2,1,0,1,0,0,0,2,0,1,1,2,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,2,1,0,1,0,0,0,0,2,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,60.8333333333333
1,0,1,1,0,0,2,2,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,2,0,0,0,0,1,2,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,69.3333333333333
0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,2,1,2,0,2,0,0,2,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,64
2,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,2,0,0,1,1,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,80
